Date,Fremont Bridge West Sidewalk,Fremont Bridge East Sidewalk
05/25/2019 01:00:00 AM,16,10
01/28/2017 11:00:00 AM,94,120
12/16/2015 01:00:00 PM,60,60
12/25/2019 08:00:00 AM,22,2
06/22/2014 10:00:00 AM,114,118
06/06/2019 05:00:00 AM,52,58
02/14/2021 09:00:00 AM,0,0
05/29/2017 12:00:00 PM,206,170
04/10/2017 10:00:00 AM,92,62
02/21/2017 11:00:00 AM,26,50
08/09/2016 04:00:00 PM,494,236
08/13/2018 02:00:00 PM,120,122
08/08/2018 08:00:00 PM,250,130
03/18/2020 05:00:00 AM,12,8
07/31/2017 08:00:00 AM,624,696
05/07/2017 04:00:00 PM,226,230
07/05/2014 05:00:00 AM,6,12
05/15/2016 06:00:00 AM,6,22
02/09/2020 05:00:00 AM,6,2
11/05/2018 12:00:00 PM,86,64
10/09/2018 11:00:00 AM,78,68
10/14/2012 03:00:00 AM,0,8
07/28/2018 01:00:00 PM,218,212
12/08/2015 08:00:00 PM,42,28
12/03/2019 07:00:00 AM,50,38
02/26/2013 06:00:00 AM,54,150
04/15/2019 03:00:00 AM,4,4
11/11/2012 09:00:00 AM,60,56
10/10/2013 06:00:00 AM,78,154
01/29/2019 03:00:00 AM,2,4
09/07/2020 08:00:00 AM,45,34
02/15/2013 07:00:00 PM,108,34
05/29/2014 01:00:00 AM,6,2
10/02/2014 05:00:00 PM,846,376
02/05/2014 04:00:00 AM,4,2
01/07/2017 01:00:00 PM,56,46
11/24/2013 03:00:00 PM,110,188
09/08/2019 04:00:00 PM,106,116
07/12/2013 10:00:00 AM,172,162
05/22/2019 06:00:00 AM,202,208
05/05/2016 01:00:00 AM,0,0
12/13/2014 11:00:00 PM,28,18
01/10/2018 04:00:00 PM,284,124
02/08/2015 09:00:00 AM,70,140
06/04/2015 11:00:00 PM,30,18
08/15/2016 03:00:00 AM,2,2
09/03/2013 06:00:00 PM,484,286
01/01/2017 04:00:00 PM,22,42
05/30/2016 07:00:00 AM,50,46
05/06/2015 01:00:00 AM,6,12
11/22/2018 05:00:00 PM,8,0
05/24/2017 08:00:00 PM,186,122
06/17/2016 04:00:00 PM,438,236
07/04/2014 07:00:00 AM,46,76
01/30/2014 07:00:00 PM,168,80
08/21/2018 08:00:00 PM,92,70
11/30/2020 11:00:00 AM,35,34
03/07/2014 05:00:00 PM,512,228
01/26/2020 04:00:00 PM,92,88
11/07/2016 05:00:00 AM,22,54
03/06/2014 12:00:00 AM,4,6
08/15/2013 06:00:00 PM,500,286
05/03/2019 07:00:00 AM,400,366
01/06/2017 11:00:00 AM,44,30
10/17/2014 11:00:00 AM,8,114
10/22/2014 07:00:00 AM,118,280
02/20/2017 11:00:00 PM,12,4
07/14/2020 05:00:00 PM,282,158
05/17/2018 05:00:00 PM,1154,380
04/15/2017 04:00:00 AM,4,0
01/04/2013 05:00:00 PM,342,148
06/24/2013 11:00:00 AM,50,46
03/19/2015 12:00:00 AM,14,18
09/22/2015 07:00:00 AM,268,730
11/04/2020 06:00:00 AM,27,16
11/27/2020 01:00:00 PM,159,132
05/24/2019 04:00:00 AM,8,6
08/22/2013 02:00:00 PM,118,134
01/26/2021 09:00:00 AM,39,29
10/27/2013 10:00:00 PM,16,10
10/01/2014 07:00:00 AM,216,566
07/31/2019 01:00:00 PM,160,166
10/06/2013 08:00:00 AM,40,62
04/11/2020 07:00:00 PM,124,74
07/02/2015 11:00:00 AM,78,100
05/31/2015 08:00:00 PM,132,56
05/01/2015 08:00:00 AM,328,798
12/14/2013 01:00:00 AM,12,10
04/22/2019 02:00:00 AM,4,0
04/04/2017 02:00:00 AM,6,4
10/14/2018 03:00:00 PM,194,206
02/18/2018 11:00:00 AM,52,26
07/08/2020 10:00:00 PM,13,19
01/28/2019 08:00:00 AM,554,504
07/27/2019 02:00:00 PM,206,200
07/26/2016 03:00:00 AM,4,6
03/02/2013 07:00:00 PM,26,24
04/26/2020 06:00:00 AM,10,18
03/14/2014 05:00:00 PM,436,226
07/16/2013 06:00:00 AM,132,226
04/02/2017 10:00:00 PM,14,4
10/16/2013 05:00:00 AM,12,32
05/11/2013 01:00:00 PM,158,258
02/11/2020 02:00:00 AM,0,0
09/16/2019 06:00:00 AM,154,154
11/26/2018 12:00:00 PM,24,18
03/23/2020 04:00:00 AM,2,2
04/27/2018 02:00:00 AM,0,0
06/08/2014 02:00:00 PM,244,348
03/23/2019 01:00:00 PM,212,124
07/04/2017 09:00:00 PM,120,172
02/24/2020 08:00:00 AM,718,530
04/03/2013 08:00:00 PM,122,72
03/23/2015 12:00:00 AM,12,6
12/21/2014 02:00:00 AM,20,4
09/05/2015 08:00:00 PM,34,16
12/18/2016 06:00:00 PM,14,26
06/29/2019 04:00:00 AM,2,0
02/11/2017 12:00:00 PM,74,102
03/14/2019 10:00:00 PM,34,34
12/09/2015 12:00:00 AM,2,6
09/28/2014 11:00:00 PM,22,16
08/10/2014 10:00:00 PM,60,50
08/14/2016 01:00:00 AM,30,6
08/30/2018 01:00:00 PM,86,90
06/06/2016 09:00:00 PM,112,58
03/16/2015 11:00:00 AM,126,0
07/27/2015 08:00:00 PM,152,112
01/18/2015 05:00:00 AM,4,6
01/01/2016 06:00:00 AM,2,4
08/10/2018 07:00:00 AM,412,400
06/28/2014 11:00:00 AM,112,100
05/13/2015 03:00:00 AM,2,2
02/22/2015 11:00:00 PM,10,4
11/11/2013 09:00:00 PM,82,28
10/24/2015 05:00:00 PM,70,94
04/23/2014 08:00:00 PM,86,34
08/23/2017 10:00:00 AM,164,100
11/28/2017 04:00:00 AM,8,10
09/25/2014 07:00:00 PM,184,114
05/25/2016 09:00:00 AM,234,380
06/26/2019 01:00:00 AM,10,6
04/02/2019 05:00:00 PM,1112,362
09/05/2014 11:00:00 PM,32,22
09/04/2016 10:00:00 PM,42,26
07/31/2014 10:00:00 PM,78,126
04/14/2020 09:00:00 PM,20,18
12/08/2014 08:00:00 PM,54,32
07/28/2015 10:00:00 AM,132,148
01/13/2014 11:00:00 AM,60,66
11/10/2015 04:00:00 PM,390,206
01/11/2020 10:00:00 PM,14,14
12/05/2016 06:00:00 AM,62,92
04/07/2016 09:00:00 AM,218,306
10/03/2018 01:00:00 AM,0,0
09/15/2017 06:00:00 AM,106,118
07/12/2019 11:00:00 PM,46,30
08/10/2016 02:00:00 AM,4,0
09/08/2014 08:00:00 PM,90,76
10/09/2020 07:00:00 PM,50,37
05/18/2020 06:00:00 PM,162,135
04/10/2020 11:00:00 PM,10,2
04/28/2017 03:00:00 AM,6,2
06/19/2018 02:00:00 AM,4,2
03/10/2020 06:00:00 PM,296,126
05/01/2018 06:00:00 AM,174,244
11/18/2016 07:00:00 AM,170,322
07/16/2015 05:00:00 PM,1030,380
01/08/2018 07:00:00 PM,160,76
07/07/2016 07:00:00 PM,192,76
07/16/2015 12:00:00 PM,100,82
08/17/2019 09:00:00 PM,60,62
01/24/2015 06:00:00 PM,56,58
03/23/2017 10:00:00 PM,34,22
11/24/2017 04:00:00 AM,6,4
12/31/2014 05:00:00 AM,6,26
01/12/2017 04:00:00 PM,174,108
03/07/2015 09:00:00 PM,28,24
08/11/2017 12:00:00 AM,30,14
01/04/2015 07:00:00 AM,10,8
11/12/2015 01:00:00 PM,56,40
08/28/2018 03:00:00 AM,6,6
06/27/2013 11:00:00 PM,32,14
09/26/2014 01:00:00 AM,8,6
10/15/2018 11:00:00 PM,22,10
12/09/2014 06:00:00 AM,52,118
04/25/2016 06:00:00 AM,70,148
01/14/2016 06:00:00 PM,366,204
03/10/2014 08:00:00 AM,168,390
02/09/2019 08:00:00 PM,2,0
06/14/2016 05:00:00 PM,810,272
12/24/2013 10:00:00 PM,10,18
03/10/2020 08:00:00 PM,60,16
08/07/2017 12:00:00 AM,12,2
11/29/2018 07:00:00 AM,310,310
07/27/2014 05:00:00 AM,2,12
04/11/2017 10:00:00 PM,48,24
01/13/2014 10:00:00 AM,82,108
01/03/2018 06:00:00 PM,374,150
01/23/2018 08:00:00 PM,62,24
08/21/2019 06:00:00 AM,134,100
03/05/2015 08:00:00 PM,86,72
04/29/2020 01:00:00 AM,4,4
10/09/2013 10:00:00 PM,60,24
09/09/2016 09:00:00 AM,218,318
03/17/2015 04:00:00 PM,252,180
02/04/2015 01:00:00 AM,4,8
06/19/2018 09:00:00 PM,122,102
05/28/2015 05:00:00 AM,58,66
03/19/2015 07:00:00 AM,38,380
08/16/2013 04:00:00 AM,0,10
12/05/2018 10:00:00 PM,54,22
06/23/2016 03:00:00 AM,4,0
08/13/2018 09:00:00 AM,390,298
02/01/2018 07:00:00 AM,218,248
05/26/2018 09:00:00 PM,88,22
09/24/2020 12:00:00 PM,15,13
06/16/2016 09:00:00 AM,230,378
03/03/2020 10:00:00 PM,46,14
11/19/2018 08:00:00 PM,110,42
07/25/2017 07:00:00 PM,452,214
10/25/2013 08:00:00 PM,64,50
03/31/2013 08:00:00 AM,38,50
10/10/2012 03:00:00 AM,6,2
10/11/2013 12:00:00 PM,64,66
04/22/2020 05:00:00 PM,74,50
04/07/2018 07:00:00 AM,8,8
06/22/2016 10:00:00 AM,124,196
03/22/2014 07:00:00 PM,50,56
05/31/2013 01:00:00 PM,142,134
01/16/2019 06:00:00 PM,472,168
12/06/2016 11:00:00 PM,16,6
12/12/2016 04:00:00 PM,232,100
12/09/2019 11:00:00 PM,10,2
06/01/2018 06:00:00 AM,140,124
03/23/2014 04:00:00 AM,4,0
08/17/2020 08:00:00 PM,104,51
07/21/2018 12:00:00 PM,244,218
08/12/2020 01:00:00 PM,64,55
12/02/2015 06:00:00 AM,78,154
05/02/2019 11:00:00 PM,24,16
05/30/2018 12:00:00 PM,100,90
11/27/2015 01:00:00 AM,2,6
07/18/2015 03:00:00 PM,168,208
08/01/2017 04:00:00 PM,650,222
12/10/2016 01:00:00 AM,4,0
12/09/2014 12:00:00 PM,0,56
09/25/2015 10:00:00 PM,26,34
08/09/2014 11:00:00 AM,158,202
03/23/2018 02:00:00 PM,60,54
10/20/2013 08:00:00 AM,50,28
07/06/2013 03:00:00 AM,10,8
08/25/2018 03:00:00 PM,106,102
06/14/2013 11:00:00 AM,30,56
08/11/2013 06:00:00 PM,114,174
04/19/2015 08:00:00 PM,50,52
01/20/2015 03:00:00 PM,154,120
08/16/2018 12:00:00 AM,18,6
12/16/2014 11:00:00 AM,0,126
07/23/2014 06:00:00 AM,64,128
07/25/2018 08:00:00 AM,694,734
01/19/2013 05:00:00 AM,2,8
07/09/2016 06:00:00 PM,118,104
05/20/2015 11:00:00 PM,56,12
09/02/2015 06:00:00 PM,532,266
04/01/2013 05:00:00 PM,788,326
02/22/2021 05:00:00 AM,7,7
07/07/2020 08:00:00 AM,93,73
02/29/2016 01:00:00 PM,54,74
09/16/2016 04:00:00 AM,10,10
05/28/2016 10:00:00 PM,24,8
03/08/2016 08:00:00 PM,82,58
06/04/2013 09:00:00 AM,198,488
07/09/2017 05:00:00 PM,178,164
10/04/2013 01:00:00 AM,24,8
04/23/2015 10:00:00 PM,16,26
04/06/2013 08:00:00 AM,56,58
11/26/2012 07:00:00 PM,104,70
11/13/2013 08:00:00 PM,88,88
08/02/2020 04:00:00 PM,153,102
09/03/2019 10:00:00 AM,208,122
09/07/2015 08:00:00 PM,44,64
05/01/2018 10:00:00 PM,68,46
11/27/2016 06:00:00 AM,8,4
06/15/2018 07:00:00 PM,282,128
04/19/2018 07:00:00 AM,368,396
07/06/2018 08:00:00 PM,186,136
04/14/2013 07:00:00 PM,38,90
08/28/2016 01:00:00 AM,6,8
09/04/2020 08:00:00 AM,109,69
12/13/2012 01:00:00 PM,56,60
01/02/2021 01:00:00 AM,0,0
06/12/2018 09:00:00 AM,414,298
09/08/2020 07:00:00 PM,71,60
12/19/2013 09:00:00 PM,48,40
09/19/2015 04:00:00 AM,2,6
08/14/2015 01:00:00 AM,12,6
04/20/2018 12:00:00 AM,18,2
05/26/2015 11:00:00 PM,38,16
02/23/2016 06:00:00 PM,444,198
07/22/2019 04:00:00 AM,18,12
11/18/2014 08:00:00 PM,90,38
04/23/2014 12:00:00 AM,2,2
01/17/2014 11:00:00 AM,44,74
06/05/2016 06:00:00 AM,34,14
12/12/2019 09:00:00 PM,66,20
08/18/2019 07:00:00 AM,54,22
03/16/2020 12:00:00 AM,2,2
10/25/2012 12:00:00 PM,70,78
10/31/2019 03:00:00 AM,4,6
01/05/2016 02:00:00 AM,0,2
10/24/2014 02:00:00 AM,6,4
04/13/2016 11:00:00 AM,74,74
12/29/2015 06:00:00 AM,46,58
02/06/2015 05:00:00 AM,16,26
04/14/2014 11:00:00 PM,22,22
03/18/2018 02:00:00 AM,2,0
02/09/2016 12:00:00 PM,84,96
05/04/2013 03:00:00 PM,218,280
12/03/2014 10:00:00 PM,28,22
03/15/2015 07:00:00 AM,4,8
12/09/2018 09:00:00 AM,18,24
02/04/2016 09:00:00 AM,136,248
06/26/2018 12:00:00 AM,16,26
08/26/2014 09:00:00 PM,108,82
07/12/2018 04:00:00 PM,622,250
03/23/2020 06:00:00 AM,58,22
05/23/2017 12:00:00 PM,126,134
04/27/2019 08:00:00 PM,54,38
12/04/2018 02:00:00 PM,78,82
03/11/2018 09:00:00 PM,16,20
05/11/2013 08:00:00 PM,70,80
12/08/2013 01:00:00 PM,32,80
11/06/2019 12:00:00 PM,104,78
11/14/2014 08:00:00 AM,192,446
03/15/2017 05:00:00 AM,24,24
06/26/2016 09:00:00 AM,124,158
04/14/2014 06:00:00 PM,676,418
09/15/2017 04:00:00 AM,12,10
02/10/2016 01:00:00 PM,30,38
05/12/2014 09:00:00 AM,254,384
03/24/2020 03:00:00 AM,0,0
10/31/2012 12:00:00 AM,4,4
09/02/2020 11:00:00 PM,13,12
11/08/2020 01:00:00 PM,114,127
06/20/2016 03:00:00 AM,4,0
04/27/2013 11:00:00 PM,26,22
01/15/2019 05:00:00 PM,878,204
08/30/2014 10:00:00 AM,34,32
09/16/2016 03:00:00 AM,8,0
08/14/2014 05:00:00 AM,26,46
04/05/2014 02:00:00 AM,14,14
12/18/2019 11:00:00 AM,92,46
04/04/2019 11:00:00 PM,28,14
01/28/2021 01:00:00 AM,0,1
08/22/2018 11:00:00 AM,80,60
01/16/2013 05:00:00 PM,404,172
06/29/2016 03:00:00 AM,6,2
10/05/2014 07:00:00 PM,60,58
02/10/2018 08:00:00 AM,60,48
09/29/2016 09:00:00 PM,72,54
01/09/2013 11:00:00 PM,10,10
05/09/2016 09:00:00 PM,86,48
01/09/2016 11:00:00 PM,10,10
11/06/2015 05:00:00 PM,468,240
01/16/2014 11:00:00 AM,58,60
08/13/2017 02:00:00 AM,10,8
11/27/2016 06:00:00 PM,18,10
11/16/2016 07:00:00 AM,220,388
10/28/2019 10:00:00 PM,36,20
12/23/2014 03:00:00 PM,90,48
10/04/2016 10:00:00 PM,16,30
04/09/2014 08:00:00 PM,128,104
10/11/2017 07:00:00 AM,332,366
06/01/2016 02:00:00 PM,132,152
01/14/2021 03:00:00 PM,71,73
04/12/2018 07:00:00 AM,202,280
01/19/2017 08:00:00 PM,72,30
12/31/2012 04:00:00 AM,0,10
05/23/2019 04:00:00 PM,812,306
08/07/2014 08:00:00 PM,190,176
05/25/2014 06:00:00 AM,10,16
05/25/2016 01:00:00 PM,136,172
12/23/2020 10:00:00 PM,5,2
04/19/2019 01:00:00 AM,6,2
06/28/2017 04:00:00 AM,10,8
03/18/2014 06:00:00 AM,62,162
11/21/2018 03:00:00 AM,4,4
12/21/2013 02:00:00 PM,26,62
06/15/2013 01:00:00 PM,232,206
06/19/2019 02:00:00 PM,150,130
05/06/2019 03:00:00 PM,254,168
05/29/2019 06:00:00 AM,200,238
07/17/2013 02:00:00 AM,4,18
01/06/2014 12:00:00 PM,70,46
05/21/2019 01:00:00 PM,106,80
08/05/2018 01:00:00 AM,24,12
02/25/2013 04:00:00 PM,190,162
04/28/2019 01:00:00 AM,8,0
02/12/2020 06:00:00 AM,170,126
08/26/2019 07:00:00 AM,558,462
06/02/2013 11:00:00 AM,158,268
07/30/2015 10:00:00 PM,62,88
06/20/2019 01:00:00 AM,8,4
11/14/2018 08:00:00 AM,450,340
05/01/2017 04:00:00 AM,12,8
10/31/2012 10:00:00 AM,32,52
07/07/2013 12:00:00 PM,198,200
06/21/2015 06:00:00 PM,136,182
04/30/2014 10:00:00 AM,108,208
03/13/2013 12:00:00 AM,8,2
03/03/2017 07:00:00 PM,110,44
12/31/2012 07:00:00 PM,16,40
04/10/2014 06:00:00 AM,66,138
10/22/2018 07:00:00 AM,332,340
04/19/2018 08:00:00 PM,160,110
07/21/2013 01:00:00 AM,32,16
10/10/2016 03:00:00 AM,4,6
10/30/2014 01:00:00 PM,32,42
07/05/2013 05:00:00 PM,392,210
07/25/2015 04:00:00 PM,120,102
01/25/2018 05:00:00 PM,626,172
03/20/2020 01:00:00 PM,176,176
06/15/2017 10:00:00 PM,26,14
11/24/2016 02:00:00 PM,6,14
12/09/2015 05:00:00 PM,528,200
09/01/2015 06:00:00 AM,78,176
01/06/2013 12:00:00 PM,68,82
11/08/2014 05:00:00 PM,110,80
11/04/2020 07:00:00 PM,23,10
04/08/2016 05:00:00 AM,20,68
02/09/2018 12:00:00 PM,78,56
01/04/2013 03:00:00 AM,2,2
07/30/2020 04:00:00 PM,165,103
09/10/2015 11:00:00 PM,40,16
07/21/2016 02:00:00 PM,146,110
06/17/2019 07:00:00 PM,374,220
02/28/2020 07:00:00 AM,292,272
10/28/2018 06:00:00 PM,14,20
11/10/2014 12:00:00 AM,2,12
08/01/2020 02:00:00 PM,155,154
09/09/2019 03:00:00 PM,184,90
11/15/2013 11:00:00 PM,18,12
04/08/2019 09:00:00 AM,244,182
03/28/2016 08:00:00 AM,298,678
12/09/2019 12:00:00 AM,8,4
05/06/2016 09:00:00 AM,234,396
10/21/2014 06:00:00 AM,68,178
12/10/2020 12:00:00 PM,37,24
06/30/2020 02:00:00 AM,2,1
03/16/2018 09:00:00 PM,70,18
06/13/2017 05:00:00 PM,888,248
05/25/2018 02:00:00 AM,4,0
07/09/2013 07:00:00 PM,394,214
11/21/2020 06:00:00 PM,28,25
10/23/2017 04:00:00 PM,520,216
07/28/2014 12:00:00 PM,82,128
05/31/2019 06:00:00 PM,646,338
05/21/2018 11:00:00 AM,114,144
11/11/2013 04:00:00 AM,6,6
04/12/2019 09:00:00 AM,234,208
06/16/2016 08:00:00 PM,130,110
12/07/2015 07:00:00 AM,106,398
03/17/2019 06:00:00 AM,8,10
05/10/2013 03:00:00 AM,0,0
05/16/2019 03:00:00 PM,156,74
08/02/2017 02:00:00 PM,136,94
04/08/2016 07:00:00 AM,224,530
03/01/2014 09:00:00 PM,28,6
08/24/2013 11:00:00 AM,110,140
11/12/2015 03:00:00 AM,4,4
04/14/2015 01:00:00 PM,86,66
07/04/2018 01:00:00 AM,10,8
11/10/2012 05:00:00 PM,74,70
11/28/2013 02:00:00 AM,4,4
07/25/2019 05:00:00 PM,1362,456
05/20/2020 04:00:00 AM,4,2
07/08/2017 06:00:00 AM,32,46
12/08/2013 10:00:00 PM,16,8
02/12/2014 03:00:00 AM,0,2
07/03/2015 11:00:00 PM,46,34
05/18/2018 06:00:00 AM,214,316
03/01/2013 08:00:00 PM,30,48
10/31/2019 07:00:00 AM,398,298
04/29/2019 04:00:00 AM,6,14
05/13/2013 05:00:00 AM,32,54
04/19/2013 09:00:00 PM,24,14
02/24/2017 12:00:00 PM,36,40
09/06/2014 08:00:00 PM,48,54
07/23/2020 01:00:00 PM,74,63
01/14/2019 02:00:00 AM,0,0
05/11/2014 08:00:00 AM,84,104
04/28/2013 10:00:00 PM,30,14
07/22/2017 12:00:00 PM,194,206
04/19/2017 07:00:00 PM,244,72
12/29/2020 08:00:00 PM,3,4
12/23/2020 12:00:00 PM,60,43
11/04/2015 04:00:00 AM,4,8
12/16/2015 04:00:00 PM,186,148
11/15/2012 09:00:00 AM,148,224
01/25/2020 06:00:00 PM,54,30
07/23/2020 05:00:00 AM,9,14
12/18/2013 06:00:00 AM,44,118
12/01/2012 10:00:00 AM,50,52
03/16/2013 03:00:00 AM,6,4
03/19/2015 08:00:00 PM,100,48
11/28/2018 07:00:00 PM,184,58
04/20/2020 12:00:00 AM,8,4
09/16/2016 10:00:00 AM,110,140
07/18/2019 10:00:00 PM,18,16
01/12/2013 11:00:00 AM,50,58
12/14/2019 08:00:00 PM,14,6
05/20/2013 06:00:00 AM,102,294
03/13/2019 07:00:00 AM,270,270
03/15/2019 09:00:00 AM,238,238
08/28/2016 03:00:00 PM,106,138
05/27/2018 11:00:00 PM,20,6
06/07/2016 06:00:00 AM,150,310
12/12/2014 04:00:00 PM,254,146
06/01/2015 06:00:00 PM,380,310
09/25/2015 03:00:00 AM,0,6
12/17/2013 04:00:00 AM,6,8
02/09/2016 05:00:00 AM,14,52
01/28/2014 07:00:00 PM,186,108
06/10/2015 05:00:00 PM,1122,464
11/02/2020 11:00:00 PM,1,3
09/23/2015 04:00:00 PM,498,298
11/27/2013 08:00:00 AM,172,376
01/26/2020 08:00:00 PM,20,10
12/13/2018 02:00:00 AM,2,2
05/24/2014 11:00:00 AM,208,162
01/04/2021 03:00:00 PM,42,23
10/07/2016 10:00:00 PM,32,10
07/19/2014 05:00:00 AM,8,12
05/28/2015 01:00:00 PM,126,120
03/29/2019 05:00:00 AM,28,30
03/13/2020 03:00:00 PM,66,22
07/15/2014 12:00:00 PM,98,190
02/22/2020 03:00:00 PM,114,108
05/12/2018 04:00:00 PM,282,202
04/10/2017 11:00:00 AM,64,34
01/21/2016 04:00:00 AM,4,4
07/13/2014 04:00:00 AM,4,4
07/03/2020 11:00:00 PM,4,8
10/22/2012 02:00:00 AM,0,4
01/28/2014 05:00:00 PM,556,226
11/17/2015 11:00:00 PM,10,8
08/18/2013 04:00:00 AM,8,4
06/22/2013 08:00:00 AM,98,136
10/23/2015 01:00:00 PM,90,72
08/07/2019 11:00:00 AM,158,118
08/15/2020 12:00:00 PM,135,154
09/28/2013 09:00:00 AM,32,46
11/09/2015 10:00:00 AM,66,68
08/17/2014 08:00:00 AM,80,74
02/20/2013 08:00:00 PM,84,24
08/22/2017 02:00:00 PM,164,82
06/22/2016 02:00:00 AM,8,0
03/30/2019 12:00:00 PM,210,242
05/04/2017 05:00:00 PM,674,198
08/02/2016 11:00:00 PM,26,24
12/03/2018 05:00:00 AM,26,38
05/27/2020 11:00:00 AM,75,61
05/12/2013 12:00:00 PM,52,94
01/07/2014 10:00:00 AM,56,102
04/27/2018 10:00:00 AM,98,92
03/20/2013 09:00:00 PM,42,32
03/07/2020 04:00:00 AM,0,2
05/16/2014 06:00:00 AM,142,524
05/05/2014 05:00:00 PM,788,320
12/28/2013 11:00:00 PM,12,22
03/17/2016 01:00:00 AM,4,0
06/12/2020 06:00:00 AM,34,30
05/25/2019 02:00:00 PM,42,38
11/23/2020 01:00:00 PM,25,25
07/15/2017 01:00:00 AM,14,10
09/05/2015 10:00:00 AM,82,122
11/22/2013 02:00:00 AM,2,8
09/17/2016 05:00:00 AM,10,2
07/12/2019 03:00:00 AM,0,4
08/21/2013 07:00:00 PM,322,214
06/09/2020 08:00:00 AM,42,28
02/22/2016 08:00:00 PM,102,36
08/10/2019 03:00:00 AM,10,4
04/16/2018 06:00:00 PM,352,116
02/04/2014 08:00:00 AM,188,436
11/30/2019 08:00:00 PM,12,16
05/07/2018 01:00:00 PM,94,96
06/06/2017 10:00:00 PM,68,36
02/03/2017 01:00:00 AM,4,2
06/09/2017 07:00:00 AM,270,384
11/10/2016 09:00:00 PM,70,40
07/28/2017 10:00:00 PM,74,60
12/31/2015 03:00:00 AM,0,0
10/13/2020 09:00:00 AM,42,20
03/07/2017 03:00:00 PM,58,40
05/24/2014 06:00:00 PM,86,144
09/07/2014 08:00:00 PM,86,96
03/17/2014 04:00:00 PM,232,110
03/04/2019 01:00:00 AM,2,0
06/06/2015 04:00:00 PM,160,178
08/01/2020 04:00:00 PM,175,130
04/04/2013 09:00:00 PM,52,20
12/03/2019 02:00:00 PM,120,68
09/07/2018 01:00:00 AM,0,6
07/08/2017 12:00:00 AM,52,34
11/21/2016 05:00:00 PM,716,196
12/05/2016 08:00:00 PM,38,38
02/22/2017 02:00:00 PM,56,76
04/24/2020 12:00:00 AM,0,0
11/16/2017 02:00:00 PM,68,46
03/23/2019 12:00:00 PM,232,124
06/29/2015 05:00:00 PM,958,384
11/26/2017 03:00:00 PM,12,32
09/09/2017 12:00:00 AM,14,28
05/23/2020 04:00:00 PM,157,138
10/26/2019 03:00:00 AM,2,0
03/04/2020 12:00:00 PM,124,62
09/07/2014 03:00:00 AM,2,4
04/02/2016 09:00:00 AM,90,100
08/08/2020 08:00:00 AM,29,18
09/03/2013 10:00:00 AM,80,90
10/03/2019 02:00:00 AM,4,4
01/16/2016 06:00:00 PM,20,14
09/20/2013 02:00:00 AM,6,10
05/20/2017 10:00:00 AM,164,174
10/07/2014 04:00:00 PM,352,226
01/30/2021 07:00:00 AM,7,12
01/11/2018 11:00:00 PM,32,12
11/09/2017 11:00:00 AM,40,34
09/09/2017 10:00:00 PM,40,18
03/25/2015 03:00:00 AM,2,0
12/28/2016 06:00:00 AM,54,56
09/18/2014 03:00:00 AM,8,4
02/08/2014 06:00:00 AM,12,10
03/16/2017 03:00:00 PM,94,84
01/01/2015 04:00:00 PM,68,88
01/16/2016 07:00:00 AM,14,14
06/26/2020 09:00:00 PM,38,33
12/15/2020 01:00:00 AM,0,0
12/08/2016 02:00:00 PM,38,46
08/06/2019 08:00:00 PM,258,178
01/22/2018 03:00:00 PM,130,96
08/04/2017 10:00:00 AM,152,146
10/18/2016 11:00:00 PM,16,16
11/24/2012 07:00:00 PM,30,14
11/15/2018 07:00:00 AM,312,296
12/10/2019 01:00:00 PM,62,14
11/25/2017 05:00:00 PM,32,36
10/20/2015 08:00:00 PM,86,66
06/03/2013 06:00:00 AM,102,250
12/12/2013 04:00:00 AM,2,4
02/07/2019 12:00:00 AM,0,0
04/21/2013 07:00:00 PM,48,74
04/05/2013 09:00:00 PM,34,20
11/15/2020 12:00:00 AM,2,3
06/10/2018 12:00:00 PM,78,146
09/11/2016 05:00:00 AM,2,6
12/13/2019 03:00:00 AM,2,2
03/04/2017 12:00:00 PM,112,136
01/23/2013 01:00:00 AM,0,6
07/08/2019 12:00:00 AM,6,4
03/11/2015 08:00:00 AM,418,8
08/09/2013 01:00:00 AM,14,22
10/04/2015 02:00:00 AM,2,12
07/19/2015 06:00:00 AM,30,12
06/08/2014 02:00:00 AM,22,8
10/24/2020 09:00:00 PM,7,2
09/03/2017 10:00:00 PM,38,8
12/21/2019 09:00:00 AM,22,16
02/16/2013 07:00:00 AM,20,36
08/19/2015 11:00:00 PM,44,42
10/20/2014 08:00:00 PM,124,40
04/09/2018 01:00:00 AM,4,0
05/12/2016 01:00:00 PM,128,118
05/16/2015 01:00:00 AM,4,20
04/02/2020 01:00:00 PM,120,80
01/03/2014 03:00:00 AM,2,0
03/01/2013 12:00:00 AM,6,4
12/31/2020 02:00:00 AM,0,0
02/13/2014 10:00:00 PM,42,24
09/28/2019 11:00:00 PM,18,22
06/23/2017 02:00:00 AM,6,4
10/02/2017 08:00:00 AM,572,590
03/25/2017 01:00:00 AM,6,4
04/19/2020 06:00:00 AM,14,10
05/10/2019 06:00:00 AM,188,194
12/15/2017 05:00:00 PM,456,136
04/24/2017 10:00:00 AM,64,68
10/09/2012 07:00:00 AM,220,516
08/18/2018 05:00:00 AM,4,6
12/15/2013 05:00:00 AM,0,10
01/03/2020 12:00:00 AM,4,0
07/07/2014 11:00:00 PM,32,30
07/12/2019 04:00:00 AM,16,8
12/26/2015 02:00:00 PM,60,50
07/19/2018 02:00:00 PM,140,132
08/27/2017 02:00:00 AM,2,14
